logLocation,logLevel,logStackTrace,exceptionType,exceptionCategory,exceptionSource,exceptionNum,exceptionMethodCall,exceptionMethodSource,exceptionMethodNum,catchInLoop,isLogInInnerLoop,isLogInInnerBranch,isLogInInnerTryBlock,throwInCatchBlock,returnInCatchBlock,throwInTryBlock,returnInTryBlock,numMethodCallsBeforeLogging,numMethodCallsAfterLogging,LOCBeforeLogging,LOCAfterLogging,numMethodCallsInTryBlock
ReportRunner.java:126,info,false,MultiExceptions,NORMAL,FROMJDK,2,MultiMethods,FROMJDK,2,true,false,false,false,false,false,false,false,0,0,0,0,3
ReportRunner.java:135,info,true,InvocationTargetException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,true,false,false,false,false,false,false,false,0,0,0,0,8
SystemLauncher.java:178,warn,false,MultiExceptions,NORMAL,FROMJDK,3,Future.get,FROMJDK,1,false,false,false,false,false,false,false,false,0,1,0,2,2
SystemLauncher.java:222,error,true,RuntimeException,RUNTIME,FROMJDK,1,SystemLauncher.startupImpl,FROMPROJECT,1,false,false,false,false,false,false,false,false,1,2,1,2,1
SystemLauncher.java:304,debug,true,Exception,NORMAL,FROMJDK,1,ConfiguredObject.close,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ExceptionHandlingFilter.java:76,error,true,MultiExceptions,MIXED,MIXED,2,FilterChain.doFilter,FROMLIBRARY,1,false,false,true,true,true,false,false,false,2,2,13,8,1
ExceptionHandlingFilter.java:88,warn,true,ExternalServiceTimeoutException,RUNTIME,FROMPROJECT,1,FilterChain.doFilter,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,1,0,1,1
ExceptionHandlingFilter.java:93,warn,true,ExternalServiceException,RUNTIME,FROMPROJECT,1,FilterChain.doFilter,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,1,0,1,1
ExceptionHandlingFilter.java:98,debug,true,MultiExceptions,NORMAL,MIXED,2,FilterChain.doFilter,FROMLIBRARY,1,false,false,false,false,true,false,false,false,0,0,0,1,1
ExceptionHandlingFilter.java:105,debug,true,ConnectionScopedRuntimeException,RUNTIME,FROMPROJECT,1,FilterChain.doFilter,FROMLIBRARY,1,false,false,false,false,true,false,false,false,1,2,2,6,1
ExceptionHandlingFilter.java:109,info,false,ConnectionScopedRuntimeException,RUNTIME,FROMPROJECT,1,FilterChain.doFilter,FROMLIBRARY,1,false,false,false,false,true,false,false,false,2,0,6,2,1
ExceptionHandlingFilter.java:115,error,true,RuntimeException,RUNTIME,FROMJDK,1,FilterChain.doFilter,FROMLIBRARY,1,false,false,false,false,true,false,false,false,0,0,0,1,1
AbstractCramMd5Negotiator.java:86,warn,true,SaslException,NORMAL,FROMJDK,1,Sasl.createSaslServer,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,1,0,1
AbstractSaslServerNegotiator.java:50,warn,true,SaslException,NORMAL,FROMJDK,1,SaslServer.dispose,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
FanoutExchangeImpl.java:97,warn,true,AMQInvalidArgumentException,NORMAL,FROMPROJECT,1,FilterSupport.createMessageFilter,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,10
AnonymousInteractiveAuthenticator.java:86,info,false,SecurityException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,true,false,false,false,true,false,0,4,2,7,12
AnonymousInteractiveAuthenticator.java:91,info,false,SecurityException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,true,false,false,false,true,false,3,1,7,2,12
BDBLinkStore.java:133,warn,false,IllegalStateException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,0,4
BDBLinkStore.java:138,info,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,2,0,1,0,4
AbstractConsumerTarget.java:286,info,false,MessageConversionException,RUNTIME,FROMPROJECT,1,AbstractConsumerTarget.send,FROMPROJECT,1,false,false,true,false,true,false,false,false,9,13,19,30,1
AbstractConsumerTarget.java:292,info,false,MessageConversionException,RUNTIME,FROMPROJECT,1,AbstractConsumerTarget.send,FROMPROJECT,1,false,false,true,false,true,false,false,false,12,10,25,24,1
AbstractConsumerTarget.java:298,info,false,MessageConversionException,RUNTIME,FROMPROJECT,1,AbstractConsumerTarget.send,FROMPROJECT,1,false,false,true,false,true,false,false,false,15,7,31,18,1
AbstractConsumerTarget.java:305,info,false,MessageConversionException,RUNTIME,FROMPROJECT,1,AbstractConsumerTarget.send,FROMPROJECT,1,false,false,true,false,true,false,false,false,20,2,38,11,1
TrustStoreMessageSource.java:138,error,true,CertificateEncodingException,NORMAL,FROMJDK,1,Certificate.getEncoded,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,2
TrustStoreMessageSource.java:161,error,true,GeneralSecurityException,NORMAL,FROMJDK,1,TrustStore.getCertificates,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,1,0,1,2
NonJavaKeyStoreImpl.java:132,error,false,InvalidNameException,NORMAL,FROMJDK,1,LdapName.LdapName,FROMJDK,1,false,false,false,false,false,true,false,true,0,0,0,1,7
NonJavaKeyStoreImpl.java:264,info,true,MultiExceptions,NORMAL,FROMJDK,2,MultiMethods,FROMPROJECT,4,false,false,false,false,false,false,false,false,0,0,0,0,10
TrustAnchorValidatingTrustManager.java:90,warn,false,MultiExceptions,NORMAL,FROMJDK,2,X509Certificate.checkValidity,FROMJDK,1,false,false,false,false,true,false,false,false,0,0,0,1,1
AbstractTrustStore.java:182,debug,true,GeneralSecurityException,NORMAL,FROMJDK,1,TrustStore.getCertificates,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,5
AbstractTrustStore.java:265,warn,false,MultiExceptions,RUNTIME,FROMJDK,2,AbstractConfiguredObject.getContextValue,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,1
AbstractTrustStore.java:280,warn,true,MultiExceptions,RUNTIME,FROMJDK,2,AbstractConfiguredObject.getContextValue,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,1,1
StandardEnvironmentFacade.java:177,error,true,DatabaseException,RUNTIME,FROMLIBRARY,1,Transaction.commitNoSync,FROMLIBRARY,1,false,false,false,false,true,false,false,false,0,2,0,4,1
StandardEnvironmentFacade.java:195,error,true,DatabaseException,RUNTIME,FROMLIBRARY,1,Transaction.commitNoSync,FROMLIBRARY,1,false,false,false,false,true,false,false,false,0,2,0,4,1
StandardEnvironmentFacade.java:272,error,true,Exception,NORMAL,FROMJDK,1,StandardEnvironmentFacade.close,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
StandardEnvironmentFacade.java:381,error,true,Exception,NORMAL,FROMJDK,1,StandardEnvironmentFacade.closeDatabases,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
StandardEnvironmentFacade.java:390,error,true,DatabaseException,RUNTIME,FROMLIBRARY,1,Environment.close,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,1
StandardEnvironmentFacade.java:394,error,true,IllegalStateException,RUNTIME,FROMJDK,1,Environment.close,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ProtocolOutputConverterImpl.java:135,warn,true,IOException,NORMAL,FROMJDK,1,QpidByteBuffer.deflate,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,1
ProtocolOutputConverterImpl.java:149,warn,true,IOException,NORMAL,FROMJDK,1,QpidByteBuffer.inflate,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,1
FieldTable.java:133,error,true,AMQFrameDecodingException,NORMAL,FROMPROJECT,1,FieldTable.setFromBuffer,FROMPROJECT,1,false,false,false,false,true,false,false,false,0,0,0,1,1
KerberosNegotiator.java:62,warn,true,SaslException,NORMAL,FROMJDK,1,Sasl.createSaslServer,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,1,0,1
AbstractVirtualHost.java:570,warn,true,Exception,NORMAL,FROMJDK,1,MessageStore.closeMessageStore,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
AbstractVirtualHost.java:1212,warn,true,InterruptedException,NORMAL,FROMJDK,1,ThreadPoolExecutor.awaitTermination,FROMJDK,1,false,false,false,false,false,false,false,false,0,2,0,1,2
AbstractVirtualHost.java:1352,info,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,true,0,0,0,0,4
AbstractVirtualHost.java:1440,warn,true,RejectedExecutionException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,true,false,false,false,false,true,1,0,2,1,5
AbstractVirtualHost.java:1638,warn,true,Exception,NORMAL,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,false,0,0,0,0,2
AbstractVirtualHost.java:1666,error,true,StoreException,RUNTIME,FROMPROJECT,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,0,3
AbstractVirtualHost.java:2375,warn,true,Exception,NORMAL,FROMJDK,1,PreferenceStore.onDelete,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
AbstractVirtualHost.java:2396,warn,true,Exception,NORMAL,FROMJDK,1,MessageStore.onDelete,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ConsumerTarget_0_10.java:598,warn,true,IOException,NORMAL,FROMJDK,1,QpidByteBuffer.deflate,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,1
ConsumerTarget_0_10.java:611,warn,true,IOException,NORMAL,FROMJDK,1,QpidByteBuffer.inflate,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,1
BrokerAttributeInjector.java:76,debug,false,ClassNotFoundException,NORMAL,FROMJDK,1,Class.forName,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,3
BrokerAttributeInjector.java:114,warn,true,NoSuchMethodException,NORMAL,FROMJDK,1,Class.getDeclaredMethod,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,3
BrokerAttributeInjector.java:148,warn,true,NoSuchMethodException,NORMAL,FROMJDK,1,Class.getDeclaredMethod,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,4
BrokerAttributeInjector.java:175,warn,true,NoSuchMethodException,NORMAL,FROMJDK,1,Class.getDeclaredMethod,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,4
BrokerAttributeInjector.java:197,warn,true,NoSuchMethodException,NORMAL,FROMJDK,1,Class.getDeclaredMethod,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,4
BrokerAttributeInjector.java:216,warn,true,NoSuchMethodException,NORMAL,FROMJDK,1,BrokerAttributeInjector.injectSetJVMOptions,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,2
BrokerAttributeInjector.java:225,warn,true,NoSuchMethodException,NORMAL,FROMJDK,1,BrokerAttributeInjector.injectDumpHeap,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,2
BrokerAttributeInjector.java:345,warn,false,IllegalAccessException,NORMAL,FROMJDK,1,Method.invoke,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,3
BrokerAttributeInjector.java:354,warn,false,InvocationTargetException,NORMAL,FROMJDK,1,Method.invoke,FROMJDK,1,true,false,false,false,false,false,false,false,5,0,5,0,3
BrokerAttributeInjector.java:381,warn,false,IllegalAccessException,NORMAL,FROMJDK,1,Method.invoke,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
BrokerAttributeInjector.java:386,warn,false,InvocationTargetException,NORMAL,FROMJDK,1,Method.invoke,FROMJDK,1,false,false,false,false,true,false,false,false,2,1,1,3,1
HeadersBinding.java:90,warn,false,AMQInvalidArgumentException,NORMAL,FROMPROJECT,1,FilterSupport.createMessageFilter,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,1,0,3,2
SendingLinkEndpoint.java:867,error,true,AccessControlException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,1,19
LinkImpl.java:113,debug,true,Exception,NORMAL,FROMJDK,1,LinkEndpoint.receiveAttach,FROMPROJECT,1,false,false,false,false,false,true,true,true,0,1,0,1,10
Session_1_0.java:822,error,false,DuplicateNameException,RUNTIME,FROMPROJECT,1,UnknownMethod,UnknownMethod,0,false,false,false,false,true,false,false,true,0,0,0,1,10
Session_1_0.java:859,error,false,DuplicateNameException,RUNTIME,FROMPROJECT,1,UnknownMethod,UnknownMethod,0,false,false,false,false,true,false,false,true,0,0,0,1,9
AMQChannel.java:3084,debug,false,DuplicateNameException,RUNTIME,FROMPROJECT,1,UnknownMethod,UnknownMethod,0,false,false,true,false,false,false,false,false,24,0,53,3,24
AMQPConnection_1_0Impl.java:1465,error,true,RuntimeException,RUNTIME,FROMJDK,1,AMQPConnection_1_0Impl.inputClosed,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
TCPTunneler.java:226,error,true,IOException,NORMAL,FROMJDK,1,ServerSocket.accept,FROMJDK,1,false,false,true,false,false,false,false,false,1,0,2,1,6
TCPTunneler.java:310,warn,true,Exception,NORMAL,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,false,0,0,0,0,2
TCPTunneler.java:350,error,true,Exception,NORMAL,FROMJDK,1,MultiMethods,MIXED,3,false,false,false,false,false,false,false,false,0,2,0,2,5
TCPTunneler.java:366,warn,true,Exception,NORMAL,FROMJDK,1,TunnelListener.clientConnected,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
TCPTunneler.java:382,warn,true,Exception,NORMAL,FROMJDK,1,TunnelListener.clientDisconnected,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
TCPTunneler.java:419,warn,true,IOException,NORMAL,FROMJDK,1,ServerSocket.close,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
TCPTunneler.java:543,warn,true,IOException,NORMAL,FROMJDK,1,Socket.close,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
TCPTunneler.java:628,warn,false,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,3,false,false,false,false,false,false,false,false,0,0,0,0,7
RuleBasedAccessControl.java:113,error,true,Exception,NORMAL,FROMJDK,1,RuleSet.check,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,1,1,1
ConnectionBuilder.java:148,warn,true,MultiExceptions,MIXED,MIXED,2,SSLSession.getPeerCertificates,FROMJDK,1,false,false,false,false,false,false,false,true,0,0,0,0,3
ConfiguredObjectTypeRegistry.java:262,warn,false,NoClassDefFoundError,ERROR,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,false,0,0,0,0,9
WebSocketProvider.java:233,warn,true,MultiExceptions,NORMAL,FROMJDK,2,MultiMethods,FROMJDK,2,false,false,false,false,false,false,false,false,0,0,0,0,4
WebSocketProvider.java:284,warn,true,Exception,NORMAL,FROMJDK,1,AbstractLifeCycle.stop,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,1,1
WebSocketProvider.java:654,info,false,IOException,NORMAL,FROMJDK,1,RemoteEndpoint.sendBytes,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,1,0,1,5
BrokerImpl.java:511,warn,true,RejectedExecutionException,RUNTIME,FROMJDK,1,ScheduledThreadPoolExecutor.schedule,FROMJDK,1,false,false,true,false,false,false,false,false,1,0,2,1,1
BrokerImpl.java:1112,warn,true,InterruptedException,NORMAL,FROMJDK,1,ThreadPoolExecutor.awaitTermination,FROMJDK,1,false,false,false,false,false,false,false,false,0,2,0,1,2
BDBHAVirtualHostNodeImpl.java:470,warn,false,DatabaseException,RUNTIME,FROMLIBRARY,1,ReplicationGroupAdmin.removeMember,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,2
BDBHAVirtualHostNodeImpl.java:679,error,true,Exception,NORMAL,FROMJDK,1,MultiMethods,MIXED,4,false,false,false,false,false,false,false,true,0,0,0,0,37
BDBHAVirtualHostNodeImpl.java:725,error,true,ExecutionException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,false,false,true,false,true,false,false,false,1,0,12,1,2
BDBHAVirtualHostNodeImpl.java:797,debug,true,RuntimeException,RUNTIME,FROMJDK,1,EnvironmentStateChangeListener.doStateChange,FROMPROJECT,1,false,false,true,false,true,false,false,false,0,0,7,1,1
BDBHAVirtualHostNodeImpl.java:916,warn,false,TimeoutException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
AclFileAccessControlProviderImpl.java:114,warn,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,true,false,true,false,false,false,2,0,3,5,3
NonBlockingConnectionTLSDelegate.java:410,debug,true,SSLException,NORMAL,FROMJDK,1,SSLEngine.closeInbound,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,2
ReplicatedEnvironmentFacade.java:441,warn,false,InterruptedException,NORMAL,FROMJDK,1,ExecutorService.awaitTermination,FROMJDK,1,false,false,false,false,false,false,false,false,2,0,1,0,2
ReplicatedEnvironmentFacade.java:560,warn,true,EnvironmentFailureException,RUNTIME,FROMLIBRARY,1,ReplicatedEnvironmentFacade.restartEnvironment,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,1,1
ReplicatedEnvironmentFacade.java:566,error,true,Exception,NORMAL,FROMJDK,1,ReplicatedEnvironmentFacade.restartEnvironment,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,2,1
HostnameFirewallRule.java:110,warn,true,Exception,NORMAL,FROMJDK,1,FutureTask.get,FROMJDK,1,false,false,false,false,false,true,false,true,0,0,0,1,1
ReplicatedEnvironmentFacade.java:926,info,false,TimeoutException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,false,false,false,false,false,false,false,true,0,0,0,0,1
ReplicatedEnvironmentFacade.java:1199,warn,true,RuntimeException,RUNTIME,FROMJDK,1,ReplicationGroupAdmin.transferMaster,FROMLIBRARY,1,false,false,false,false,true,false,false,false,0,1,2,1,5
ReplicatedEnvironmentFacade.java:1342,debug,true,EnvironmentFailureException,RUNTIME,FROMLIBRARY,1,ReplicatedEnvironment.close,FROMLIBRARY,1,false,false,true,false,true,false,false,false,1,0,2,5,1
ReplicatedEnvironmentFacade.java:1378,warn,true,Exception,NORMAL,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,0,2
ReplicatedEnvironmentFacade.java:1385,warn,true,EnvironmentFailureException,RUNTIME,FROMLIBRARY,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,0,4
ReplicatedEnvironmentFacade.java:1430,error,true,RuntimeException,RUNTIME,FROMJDK,1,ReplicatedEnvironmentFacade.closeDatabase,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,4,1
ReplicatedEnvironmentFacade.java:1560,warn,false,TimeoutException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,false,false,true,false,true,false,false,false,0,1,2,6,1
ReplicatedEnvironmentFacade.java:1598,warn,true,InsufficientLogException,RUNTIME,FROMLIBRARY,1,ReplicatedEnvironment.ReplicatedEnvironment,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,4,0,6,2
ReplicatedEnvironmentFacade.java:1603,warn,false,InsufficientLogException,RUNTIME,FROMLIBRARY,1,ReplicatedEnvironment.ReplicatedEnvironment,FROMLIBRARY,1,false,false,false,false,false,false,false,false,3,1,5,1,2
ReplicatedEnvironmentFacade.java:1866,warn,true,ProtocolException,RUNTIME,FROMLIBRARY,1,UnknownMethod,UnknownMethod,0,false,false,false,false,true,false,false,true,2,0,2,1,3
ReplicatedEnvironmentFacade.java:2040,debug,true,RuntimeException,RUNTIME,FROMJDK,1,RemoteNodeStateLearner.detectGroupChangesAndNotify,FROMPROJECT,1,false,false,false,false,false,false,false,false,1,0,1,0,1
ReplicatedEnvironmentFacade.java:2070,warn,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,0,8
ReplicatedEnvironmentFacade.java:2227,warn,true,ExecutionException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,true,false,false,false,true,false,false,false,1,0,1,13,4
ReplicatedEnvironmentFacade.java:2248,warn,false,TimeoutException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,true,false,true,false,false,false,false,false,1,9,3,11,4
ReplicatedEnvironmentFacade.java:2254,warn,false,TimeoutException,NORMAL,FROMJDK,1,Future.get,FROMJDK,1,true,false,true,false,false,false,false,false,7,3,9,4,4
ReplicatedEnvironmentFacade.java:2312,debug,true,RuntimeException,RUNTIME,FROMJDK,1,ReplicatedEnvironment.getState,FROMLIBRARY,1,false,false,false,false,false,false,false,false,1,0,1,0,13
ServerSession.java:652,error,true,SenderException,RUNTIME,FROMPROJECT,1,ServerSession.send,FROMPROJECT,1,false,false,true,false,false,false,false,false,0,1,4,5,1
ServerSession.java:674,error,true,SenderException,RUNTIME,FROMPROJECT,1,SessionInvoker.sessionFlush,FROMPROJECT,1,false,false,true,false,false,false,false,false,0,1,4,5,1
ChartingUtil.java:129,error,true,Exception,NORMAL,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,false,0,0,0,0,4
AbstractSystemConfig.java:620,warn,true,MultiExceptions,NORMAL,FROMJDK,3,Future.get,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
SSLUtil.java:350,warn,false,InvalidNameException,NORMAL,FROMJDK,1,LdapName.LdapName,FROMJDK,1,false,false,false,false,false,true,false,true,0,0,0,1,12
SSLUtil.java:369,info,true,Exception,NORMAL,FROMJDK,1,SSLUtil.getIdFromSubjectDN,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ServerSessionDelegate.java:135,error,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,1,0,1,9
AbstractAMQPConnection.java:368,warn,true,MultiExceptions,RUNTIME,FROMJDK,2,ContextProvider.getContextValue,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,1,1
